,People,Female,Male,Female.Celebrity,Male.Celebrity,Child,Teen,Elderly,Multiple.Ethnicities,Ethnic.Minority,Disability.Representation,Animal,Dog,Cat,Prominent.Animal,Voiceover,Female.Voiceover,Male.Voiceover,Amazon'.in.Voiceover,Products,Prominent.Music,Pop.Culture.Music,Jingle.Appearance,Dancing,Parent-Child.Interation,Dialogue,Animated,Humor,High-arousal.Happiness,Low-arousal.Happiness,Sadness,Prominent.Amazon.Logo,Number.of.Amazon.Logo.Appearance,Smile.Logo,Amazon.Brands,Non-Amazon.Brands,Amazon.App,Amazon.Website,Amazon.Search.Bar,Amazon.Boxes,Amazon.Box.Opening,Amazon.Vans,Amazon.Employee,Amaon.Devices,Start.card,End.card,Number.of.Benefits,Selection.Benefit,Shipping.Benefit,Price.Information,Amazon.Saves.the.Day,Call.to.Action,Disadvantaged,Meaning,Transformation,Mastery,Belonging,Autonomy,Awe,Mix,Benefits,Brand.1,Clear.Brand,Message.Delivery,Clear,Understood,Reputation,Relevant,See.Again,Like,Dislike,Purchase,Recommend,Branding.Correct.Recall
Sadness,0.1290204124542524,0.1831922035013138,0.03466350143572071,0.031055744869537837,0.007831901955863172,0.09259270271490866,0.3192067049144614,0.01753539413791798,0.03899822192552701,0.20126593083128605,0.11057704836461302,0.0533029834021179,0.08514538954762688,0.10559765451579277,0.1289188850299997,0.4566128507305394,0.05164939580760578,0.39663459174227,0.41846069669769237,0.19489518553799273,0.013292802052663965,0.018128385606057236,0.1600823520849651,0.27762487848615225,0.0705702194392745,0.08735576604238562,0.1055976545157928,0.05600431871197534,0.08739624198430833,0.17193503057471035,1.0,0.17267545206205653,0.13525841617200635,0.05795957262014499,0.033461011783632574,0.01797648549688769,0.2884165056751109,0.14236567401733446,0.1412671252109198,0.10931250675973939,0.5344188378496867,0.10162561569294755,0.1540921200889898,0.06728465888045325,0.2857443597150771,0.07993488753946804,0.2351137426905766,0.16932473406229462,0.026718951917088105,0.052604832397298726,0.2942656479229981,0.21824845938795795,0.2431063924720329,0.14301533186943063,0.2864623955265692,0.26400083381414713,0.2706240787712808,0.16921597631994617,0.15273275504201897,0.2865376068622458,0.12527951788802172,0.023077751448656734,0.25018164324848047,0.05777471378787243,0.0625032992386109,0.05538165068263774,0.0033777704064612392,0.006562223448043302,0.2592387673933749,0.23492568507435269,0.03200824787880583,0.02907139591966863,0.0013445079531719866,0.2050364694357123
Prominent.Amazon.Logo,0.10226826253254807,0.024115445873098735,0.053382111701348725,0.012639763810509519,0.07667477904415503,0.11012632177150351,0.04081657371132716,0.06011753603781349,0.009252574695968085,0.15434803129114852,0.026235103785169127,0.11563855330731485,0.11996240721762327,0.09969720580116967,0.05582813865278535,0.16083960928198562,0.021344739937733354,0.06815452085002797,0.1359485573795497,0.055141064427394505,0.01839563293793391,0.03836173710090175,0.08908573186523776,0.11791906453491394,0.051234285948579136,0.008178035553521024,0.0996972058011696,0.012992548854570912,0.009726414175067118,0.13338114083523145,0.17267545206205653,1.0,0.3741046914120097,0.08772089945474816,0.07032829746513752,0.0029960988477097496,0.15715577075595885,0.03312759549093052,0.09436867294392676,0.08193402741610328,0.11584619756525417,0.018395632937933993,0.1079792726261805,0.02565242972719601,0.03096898013521779,0.00652937395138076,0.12863273592983504,0.005764528541853527,0.1451464367266708,0.09780111880779917,0.14762469577996076,0.10026650996381892,0.23445310475524095,0.1811319699829429,0.09329608119214508,0.07008562926855752,0.20223235879603735,0.021344739937733337,0.0833111813445743,0.12460470058138874,0.025767873240098937,0.08331118134457417,0.04622507125410052,0.06853295421605075,0.07041246331363536,0.07942115363432116,0.015759140386748145,0.09931267298881476,0.021997313977354695,0.061592535737248044,0.042013914403578795,0.05038426083217925,0.040388402440099745,0.09850129171534824
Number.of.Amazon.Logo.Appearance,0.0570119400066301,0.024772933654146095,0.10660899264151487,0.020745722532479288,0.0433343727511558,0.08105096509320088,0.04690449790308119,0.047698715516775944,0.01805901650196948,0.15540784238113328,0.024139606226875148,0.1328527155340354,0.12267785204301983,0.011288141497089454,0.00656172499326663,0.19695154212755567,0.07169990943491938,0.13583047802015588,0.2610312989964882,0.05905074106643383,0.0951562075849024,0.059321803325829224,0.05765018824219546,0.09225784232033074,0.0765700503229269,0.008622195012498883,0.01128814149708953,0.12263728413909936,0.028988690037567155,0.005952650306601769,0.13525841617200635,0.3741046914120097,1.0,0.12283967177258354,0.010913437034275655,0.025638138009004607,0.0859344184595233,0.06853734469564449,0.021883685869355168,0.24926183788944767,0.017088151979372256,0.11718210284115689,0.2480975718211307,0.17305988694656377,0.34181128240353925,0.2002616003669734,0.022740145928132522,0.12217095855534685,0.16642123186802213,0.16104347912046083,0.0774415743417403,0.10850042019362857,0.1815370705642193,0.05723689285282164,0.0525657199478857,0.02291007673350406,0.012602467521151158,0.019639854346725084,0.07644445460208499,0.027425291278832867,0.07767872503728902,0.032701238913114085,0.18475259826803178,0.06838966995314662,0.0637504533155708,0.0978425611327009,0.09464162131047409,0.18593680854831926,0.05163703689163108,0.05307403448780678,0.171376598685961,0.1348098179440911,0.02747008389616065,0.00229512307397795
Smile.Logo,0.017103862898952115,0.032486512474722444,0.020074236857838667,0.002986175770163232,0.025102640379037512,0.024315688864834883,0.0736174904764088,0.02002269662551476,0.03278087813623842,0.0243156888648352,0.048211425803843154,0.02420312005865411,0.032244046791473094,0.012217113274736414,0.0004452672228866194,0.020074236857838892,0.06996813019772204,0.05951515919031083,0.04342372024392177,0.04523034172196303,0.06030094741025653,0.04542507575857081,0.059086433015525526,0.10840068434777105,0.04173207706529747,0.08824177678967329,0.012217113274736398,0.07241830412575692,0.04743976514969839,0.012217831684133975,0.05795957262014499,0.08772089945474816,0.12283967177258354,1.0,0.03173058332037898,0.00982122222492923,0.2165013170268367,0.0408044060063599,0.15441973423762695,0.1426926845788535,0.08599638255103816,0.11338639683979859,0.21127631471468877,0.01056853167161175,0.13409022763511597,0.07657628705368119,0.09537514739785062,0.09098143498515089,0.08399209486166008,0.13803283909490371,0.24077684905292,0.10840068434777098,0.06489877083970685,0.07222790336993296,0.02290401127302554,0.07877878827695484,0.04489702788857522,0.1419941465777295,0.0393376883073569,0.037751110001421576,0.0917783314407302,0.012608233431845162,0.10041211009813493,0.07752457704623573,0.08799347319887543,0.0627741921194937,0.190590524330559,0.16027090409072597,0.09860422002832239,0.12558689153536332,0.09556621001681923,0.15716191435471127,0.0429104958491288,0.07313747429981578
Amazon.Brands,0.1324476074728868,0.005914725059991266,0.08018220243415153,0.18773552400044902,0.036240413559565574,0.028754094290628092,0.038552568483928455,0.023766759277820994,0.08955178011390853,0.1324830476198566,0.09487507784084032,0.014956909206039044,0.0029023554879433317,0.22503447249786973,0.10685352803662106,0.043544641771355724,0.03145443337329262,0.049607848794606994,0.06683614176221003,0.066326691440338,0.05026282920178365,0.23312995780542933,0.038939921032315826,0.04373864118941922,0.043310611009481,0.10863687446090134,0.16960549521461601,0.08140612115360915,0.015998035452611293,0.03759551143922971,0.033461011783632574,0.07032829746513752,0.010913437034275655,0.03173058332037898,1.0,0.5216411668423839,0.07050239930524094,0.12726557122235935,0.01567983445364933,0.13429485294521915,0.06383571476802623,0.10638284446231167,0.14594131910951308,0.3657834698540151,0.019056731238780586,0.09968364430046697,0.08417003555137217,0.1489715532450563,0.26037359317216385,0.07496222176137404,0.10824212873724895,0.17678975249989023,0.1052108431896868,0.014962917091210268,0.10990254242354058,0.0831852432712373,0.1298385370515604,0.012781196269839253,0.12202670133145135,0.0463698023367793,0.11786860123858113,0.08390585307280017,0.040635530972344326,0.10761812378052173,0.09376225771430383,0.1283884286278449,0.13655468161888423,0.13785387551396436,0.21804881210409158,0.20269563698393597,0.022399839975666892,0.06924523823097187,0.1756969343480203,0.13213757361438436
Non-Amazon.Brands,0.029466078806069544,0.01793810807928395,0.12247227576271702,0.015334579138978892,0.042414502394725044,0.034702123263662656,0.02580916749254829,0.07285289939067202,0.07734220912736248,0.05040070283531949,0.04144234102654548,0.12428761349480959,0.19321455233160706,0.2383563665281812,0.00531065419871232,0.006776130011461807,0.062042249966543415,0.08170133344876586,0.04885162584377726,0.05569025532741033,0.019465605651321324,0.11354377281215758,0.03262581116629753,0.055467709108841176,0.08093235566816656,0.014802393326016315,0.053068021227028986,0.09427838693332825,0.10695667365232399,0.002775633567030499,0.01797648549688769,0.0029960988477097496,0.025638138009004607,0.00982122222492923,0.5216411668423839,1.0,0.07834515158771344,0.03750322481509807,0.07441404180230737,0.04980520438542696,0.022385645819864707,0.05464029656511248,0.10181292302202005,0.031969136626535395,0.01948807809873691,0.06050962326276289,0.06787725131503981,0.1298441096655733,0.1446993407806234,0.05546683274210625,0.052397932778720416,0.15515621856712702,0.0948518710384796,0.04346980103216655,0.03433330341570123,0.014324439569836889,0.027320510962661092,0.10885801367756144,0.1847966758808792,0.014352340411689318,0.05194855527232582,0.021721128268096104,0.008436996742510654,0.013149072691341407,0.001983359177381459,0.02857698144565397,0.08967307624806911,0.07277590190071435,0.10656754507516535,0.06578989049863504,0.028700849040930468,0.09269364634830364,0.08190353259295365,0.06924817155543538
Amazon.App,0.20819138611089102,0.1529944638225804,0.13411111765147102,0.10320316459775986,0.14404687941148472,0.21222388052314142,0.3334922213110366,0.007788044175670983,0.06292875463729006,0.185594255668226,0.08411728053552381,0.406628975190862,0.36109425598038625,0.19429534397884357,0.28367239042368414,0.09484101137783575,0.1158514938507528,0.09552916975778242,0.05296480205051888,0.1144537935635185,0.062174425344288985,0.042384297993644966,0.12028013682553666,0.19193404659512944,0.21172815094441122,0.07623551246547085,0.170395688910831,0.11129561481951127,0.24325833531602728,0.09401083777832965,0.2884165056751109,0.15715577075595885,0.0859344184595233,0.2165013170268367,0.07050239930524094,0.07834515158771344,1.0,0.08411495554832826,0.6122296268780133,0.026698779231730245,0.2400423391328143,0.23525458238379612,0.2310320331039142,0.24180324770598835,0.1024918749212008,0.004962381959227795,0.1377203019225395,0.06078766096936113,0.015786554366540223,0.04442361897116032,0.42509656016694036,0.08829469247036756,0.25978772064581007,0.1094165296079944,0.040643544876406146,0.10751897811084674,0.1977658425350936,0.0684373689543056,0.07235002586682053,0.05770822361131144,0.046051711657120166,0.004604092555161349,0.15054311782184332,0.07346126931978703,0.07111845639094032,0.09712146844599008,0.18874865248161596,0.014138685791396552,0.0014935757614297181,0.0004154264868309224,0.07603912498117751,0.08826444546074892,0.015761808635328056,0.11467552011492516
Amazon.Website,0.11746150380698467,0.09103607845249542,0.13555103576999397,0.11833908750696938,0.0476496974673567,0.015502959831441277,0.12504378932888657,0.18248963282967468,0.006529541208777426,0.04152578526278894,0.10067047640272098,0.03129192327945884,0.06494555218525212,0.1521920958304662,0.11981135372716123,0.13555103576999397,0.05908897418003044,0.17752883699868224,0.0686628855832179,0.07119070672647264,0.08558831967847146,0.09002590946407807,0.0030271943472207144,0.022267613800541576,0.03615603141786182,0.027443443898381964,0.09613718528696771,0.008074245925034074,0.09779856343517955,0.046654894666780064,0.14236567401733446,0.03312759549093052,0.06853734469564449,0.0408044060063599,0.12726557122235935,0.03750322481509807,0.08411495554832826,1.0,0.1960506411216072,0.20133688876345546,0.08357685563997666,0.13273054923399316,0.12183293645367106,0.014282014884259437,0.12441410435480914,0.027032301503018868,0.1340628680196751,0.29620888943021956,0.08599638255103799,0.043100453981057975,0.12053606776891186,0.15416040323451854,0.06176932044854961,0.024228149971139312,0.036178126395763864,0.04945942286221824,0.02969949033489713,0.12183293645367115,0.04411487799418208,0.0252808890251194,0.047934945811208905,0.09024515650586495,0.055065086513105405,0.0708191592678236,0.06286419256607544,0.09734636116305975,0.019145684555276484,0.05438311781555233,0.17599524230913116,0.19380714281438555,0.07105568975894648,0.013473982570191166,0.14215099320601962,0.04184732303154205
Amazon.Search.Bar,0.18821927977143316,0.1814348577831413,0.22266619318614544,0.03459531431518041,0.12460597047373957,0.23282648501842063,0.3379464679240637,0.06368744683850722,0.08891303421733263,0.13644813025988953,0.11106830132527787,0.20322457421757434,0.24737518470748732,0.2715952547271861,0.05301572783053614,0.09403739113845261,0.13341641870109167,0.08940302587067364,0.02145110177248701,0.12867385850905524,0.033123270585773135,0.017363876438235577,0.14682132185921903,0.24609836596205092,0.16135838838544725,0.12896361324557948,0.15404937947755004,0.16413191811900876,0.35729803873344657,0.04120907423041167,0.1412671252109198,0.09436867294392676,0.021883685869355168,0.15441973423762695,0.01567983445364933,0.07441404180230737,0.6122296268780133,0.1960506411216072,1.0,0.14862266750615044,0.10433277873466297,0.2126862637612799,0.2768100652354827,0.18247200821546336,0.05519786890784219,0.10296502766353109,0.1759571442381533,0.15917632455705116,0.08656863889079087,0.17712072707019985,0.3494615219268526,0.1654574379850904,0.13255340184171766,0.1055132876421872,0.006985310908979929,0.1628574158930818,0.07056060549624718,0.08167405110049436,0.02746511651980107,0.011513408606709725,0.012522944067777486,0.04281828724515577,0.15239067496890774,0.1837300073011231,0.1828078504100666,0.19307368346379583,0.17925392503943005,0.16889561644061546,0.11673842654624922,0.08797313853154481,0.09953772401207933,0.10975636763519031,0.014386660161965175,0.02711048339448254
Amazon.Boxes,0.09484633816499759,0.15715513536744455,0.12016441484912321,0.1768273694472115,0.032601233735531816,0.05976528641603909,0.013730596244047096,0.20724851269230024,0.06403963415439871,0.05937970392303249,0.012087454346828824,0.04050191908946122,0.14565531096825712,0.20609759500463587,0.09417641827634238,0.047784679589125,0.013999398385888968,0.06851646522939751,0.01062601081579697,0.1275444652008788,0.08159688420596814,0.08450601243472738,0.07284821251087185,0.0007157185857644472,0.16408428111153037,0.09647954741459973,0.2262456287321766,0.3306677527050502,0.11106716858980212,0.12866715244099708,0.10931250675973939,0.08193402741610328,0.24926183788944767,0.1426926845788535,0.13429485294521915,0.04980520438542696,0.026698779231730245,0.20133688876345546,0.14862266750615044,1.0,0.3855791360281268,0.11538309407250183,0.38540767980545654,0.31116896312427744,0.20457770030249633,0.2297284588540951,0.18522889409075285,0.10924312548236179,0.014666485781124143,0.03745027159527057,0.001946474093603114,0.24501432919336902,0.13769072204821753,0.2336800734065919,0.13050085758689128,0.04396103440464736,0.13429665471199628,0.03584694435174578,0.0645624368339742,0.17567417093350735,0.04925535386062308,0.0003118958301157676,0.07406015089519691,0.016581764757912336,0.0005898276182954601,0.05335342913160318,0.05014636391933171,0.16877018090875073,0.0393192562492341,0.04168292680437082,0.17222165464561484,0.14410172827163836,0.025942039404981472,0.18394599575233658
Amazon.Box.Opening,0.06531264651336668,0.15706929028775615,0.07231630940582802,0.08651681187484321,0.04764969746735667,0.09855453035701929,0.41006753042709526,0.04242494028177053,0.02149307314555916,0.27213231275547717,0.10067047640272103,0.03129192327945879,0.15043298828852333,0.09613718528696778,0.16528430976222236,0.34947276964025703,0.03502696923043046,0.3249726344449157,0.35995997593626305,0.22556213394387634,0.13273054923399305,0.022465481960981196,0.2048401508286012,0.4364452304906145,0.05694574948313243,0.17689448777872774,0.034054865007609264,0.21233850248466804,0.21050627849893894,0.11051475048974817,0.5344188378496867,0.11584619756525417,0.017088151979372256,0.08599638255103816,0.06383571476802623,0.022385645819864707,0.2400423391328143,0.08357685563997666,0.10433277873466297,0.3855791360281268,1.0,0.1327305492339933,0.18457689872731178,0.15383770318188006,0.22270967212948886,0.14698813942266523,0.22305287523963205,0.1390926341890121,0.1399635001723527,0.08382840590811272,0.13136684487278497,0.19869563083560168,0.28899217781285697,0.26426889592797664,0.10119872222225196,0.2521779784093361,0.24966557856870164,0.06639895036725071,0.0020154005175006986,0.3649241372321581,0.047934945811208975,0.09427595754086646,0.2394251028849153,0.04277613350969532,0.048100977688396156,0.035664832251127626,0.006464776603080533,0.005494318381834262,0.25993425310571894,0.2723735003009422,0.014901704757630698,0.017776830637641995,0.018244059379357105,0.1971347766264501
Amazon.Vans,0.027357698914014045,0.1683126999524751,0.08455235919199108,0.07008848415819287,0.017675510230652017,0.06568892072023924,0.1584647222135207,0.11506046943241802,0.0699889861490699,0.10178530784868757,0.1284484422945703,0.18564413306421376,0.12186787617396694,0.07788208374744976,0.13005514578357424,0.0782306874767021,0.12665494326862206,0.06240190407461971,0.02900354052644538,0.04612593133803741,0.11397849462365603,0.13368072911821674,0.1252481208591646,0.11951734454506818,0.013449225267770586,0.05087986799213589,0.07788208374744968,0.20865981404573616,0.21979949650396216,0.042969161883263884,0.10162561569294755,0.018395632937933993,0.11718210284115689,0.11338639683979859,0.10638284446231167,0.05464029656511248,0.23525458238379612,0.13273054923399316,0.2126862637612799,0.11538309407250183,0.1327305492339933,1.0,0.4629703293491441,0.07525498120104906,0.05509301303545653,0.016869263729208814,0.25095792530141975,0.10542058096886923,0.060300947410256545,0.03437171709994465,0.11368203929449962,0.16096612059941853,0.10527429175449725,0.2210994086601199,0.03329273097599212,0.01834682235710282,0.11119223673137887,0.05295178419140132,0.05208326586951248,0.011620402679752935,0.06880227278063981,0.10627090611759127,0.2057787125135362,0.19123614478481976,0.17424490192795433,0.20379673377973076,0.2676428959553646,0.22947874063832524,0.17510299982292457,0.15194055203428597,0.07727603579025528,0.2280638967786468,0.2572038423234528,0.08386229822054729
Amazon.Employee,0.17730932432116467,0.05036597526840699,0.11963415324775031,0.1305979998447593,0.11370525311926302,0.14953767749549243,0.2674213673993399,0.12899830161336726,0.09740536823297843,0.0287822157842266,0.12754045822037532,0.1677694286709625,0.06001402975496337,0.14512005050932497,0.14682328795982846,0.14671617035658166,0.06809523809523815,0.027755233974875452,0.26848095340228517,0.26454503883023045,0.020751374885819473,0.24381008993205514,0.14671617035658194,0.24476679922151923,0.1997291024725064,0.02558831578595788,0.14512005050932508,0.22456447654465359,0.2685913721157719,0.2597774729518687,0.1540921200889898,0.1079792726261805,0.2480975718211307,0.21127631471468877,0.14594131910951308,0.10181292302202005,0.2310320331039142,0.12183293645367106,0.2768100652354827,0.38540767980545654,0.18457689872731178,0.4629703293491441,1.0,0.16650908301133227,0.4825469427494232,0.08584645893961833,0.32936628094174175,0.10435765605168465,0.0699681301977217,0.17866075882269644,0.17807030771857887,0.2723499286742725,0.07027298383300251,0.36236657654174675,0.1694242919309848,0.06562527728424121,0.1291213800440516,0.04357142857142853,0.04656359273260781,0.008377513011180058,0.16543504745606932,0.010503066029911638,0.3913957361457096,0.2537034957349541,0.2308825257651138,0.33773818491787166,0.30831723191886007,0.3113767802220557,0.15802555976174082,0.1417346232455126,0.1532577509330392,0.2885996351941352,0.2048892937838691,0.18556218299475147
Amaon.Devices,0.05567491676038056,0.17490234417375738,0.11976761931743302,0.06179348769337754,0.08171179936517682,0.010437387347947422,0.03441439469927239,0.21660005636099094,0.18007408192148708,0.1597500119088616,0.03211378169250614,0.18107024704063743,0.09648298956716726,0.09026709338484404,0.1080832909265045,0.13421018517629996,0.10079860197620874,0.032926707282900994,0.11302100232407941,0.11144247508178841,0.07285832574878642,0.2589758219290726,0.08348507581832831,0.03516001932761875,0.022088196370978346,0.3012606967805029,0.02524953661114519,0.23795464499603483,0.022633213815882593,0.023050575224828215,0.06728465888045325,0.02565242972719601,0.17305988694656377,0.01056853167161175,0.3657834698540151,0.031969136626535395,0.24180324770598835,0.014282014884259437,0.18247200821546336,0.31116896312427744,0.15383770318188006,0.07525498120104906,0.16650908301133227,1.0,0.10882541222065116,0.04423497175271501,0.03682941205678809,0.09268655590879528,0.010568531671611786,0.06542973167198352,0.10537876820733537,0.03874777640186563,0.047650938099469145,0.1727754951138522,0.12326896357558358,0.168683794147591,0.04402803278088738,0.030622360094038084,0.016885505178119063,0.05496681687525181,0.19299288625001143,0.016885505178119015,0.05808505129603231,0.02474193145241446,0.04396825934730318,0.0026480226660896044,0.027342119601170257,0.08550204091617034,0.07906923144398688,0.0748417648812174,0.08098123063325692,0.08943243813133718,0.018419114875151767,0.024701209262874065
Start.card,0.14670360452798797,0.016866509735321777,0.11224989544828984,0.033449928638151924,0.03293935153316108,0.09757591078341724,0.13837383178998416,0.018887252101641595,0.04686800700743097,0.0770231115795482,0.018349013148180746,0.1068506244880824,0.11635681714321112,0.0421414630679352,0.03904658653408937,0.21213533157074208,0.05290892320409966,0.07306449215955287,0.3271427550263674,0.049692939356664204,0.08082507900411286,0.11204969278642331,0.03757825873538859,0.17186075814233762,0.1476779250266166,0.14156442289628954,0.09210299144744606,0.1037356386692564,0.09819580435424752,0.03575097215555518,0.2857443597150771,0.03096898013521779,0.34181128240353925,0.13409022763511597,0.019056731238780586,0.01948807809873691,0.1024918749212008,0.12441410435480914,0.05519786890784219,0.20457770030249633,0.22270967212948886,0.05509301303545653,0.4825469427494232,0.10882541222065116,1.0,0.18358091099873367,0.03260695164842313,0.20821754857785538,0.12650021475010942,0.039046586534089454,0.07831870056945599,0.12099392455423194,0.10216334028958476,0.05390419528373808,0.0033647401392933336,0.07176852864539847,0.010556885155557005,0.06015371351835384,0.024856886940868995,0.02594675017990639,0.04878945937581785,0.058107008433200276,0.21424815385108284,0.018072222557036992,0.02554624629391979,0.04127469736028031,0.02117488497322374,0.030016027984228658,0.18674264865739496,0.16187663701403807,0.17748782084955317,0.12550885348029153,0.047692450609193714,0.032954334039084175
End.card,0.007683868515118023,0.05698799357924758,0.04156683551715012,0.003593389689509671,0.03201947595312286,0.013804756281807442,0.017623655696784427,0.10246352133719167,0.15336246710456541,0.048016543588894255,0.09031495812957173,0.0644168121532513,0.042287035724951676,0.018948421220117043,0.011573465680670083,0.07110116601617811,0.05018716061085384,0.05699984244342094,0.0445095168723299,0.17156864847953282,0.03423468227398297,0.027730907909321922,0.10865716652728791,0.012997884859179201,0.05911836318497399,0.11541458837346415,0.08624798624329065,0.07892862799695627,0.041813821339968464,0.028564324379221247,0.07993488753946804,0.00652937395138076,0.2002616003669734,0.07657628705368119,0.09968364430046697,0.06050962326276289,0.004962381959227795,0.027032301503018868,0.10296502766353109,0.2297284588540951,0.14698813942266523,0.016869263729208814,0.08584645893961833,0.04423497175271501,0.18358091099873367,1.0,0.009664748428772763,0.02236796378038357,0.12556608560355143,0.09987472235540941,0.016664600935079897,0.012997884859179002,0.0857928349959368,0.0009108979355583534,0.037591875191775,0.04938303862564466,0.1049657010693302,0.1878716736024734,0.02767375074185265,0.0005957702706641597,0.010183005912983187,0.022333202353074098,0.04162054257783642,0.1689423325142724,0.17317524811099988,0.15912016532965736,0.13842267091578506,0.14932387017950613,0.15074659345601843,0.11164289773727308,0.025380177966381423,0.14908295919383008,0.19823585023067186,0.022419657368759966
Number.of.Benefits,0.07401511397119123,0.08462077401423915,0.020808673480137097,0.04494731191985218,0.037311685255499126,0.08105846729188666,0.036202996901052144,0.02908029163203551,0.04092545569454687,0.13642691383569364,0.06913464375130597,0.15991718428035862,0.2317630659516484,0.10497026233501343,0.010555763262070465,0.24343297468544006,0.0502051266795993,0.2989479099961309,0.2782523564377478,0.20881190186352075,0.09115164211102579,0.16078749642788054,0.25569013851620603,0.06169400997043825,0.10826525589508079,0.029422092611371308,0.10497026233501343,0.07226821861711673,0.14559277177609997,0.2625833912148452,0.2351137426905766,0.12863273592983504,0.022740145928132522,0.09537514739785062,0.08417003555137217,0.06787725131503981,0.1377203019225395,0.1340628680196751,0.1759571442381533,0.18522889409075285,0.22305287523963205,0.25095792530141975,0.32936628094174175,0.03682941205678809,0.03260695164842313,0.009664748428772763,1.0,0.2084700069094786,0.2868691080602022,0.2176497853560255,0.18801625187925844,0.2672439349542979,0.15844489101221312,0.3553445731259842,0.25191928913122147,0.12064442414398786,0.21204351425899018,0.023618350083204835,0.18161617932976915,0.2593095295971621,0.10173403817593109,0.06433425788170509,0.0029331318295939416,0.12509971978052872,0.09956086821262271,0.1325437923766365,0.25502806602617634,0.1669285538403921,0.28747108403625415,0.27756635281455844,0.12801990530781931,0.11069321342220256,0.12305619849562208,0.10641412662347632
Selection.Benefit,0.006783786576947607,0.05501647882406578,0.036697731132779104,0.22101492396857658,0.02826874129148861,0.006005522820190118,0.07536849484505685,0.02229182698790617,0.043396703794439107,0.0787783287589647,0.0036914601569576436,0.056871080596341966,0.05096958709443359,0.09595035259408811,0.02321071312043817,0.16932461908633165,0.04430827854708406,0.2168555064127478,0.22506528970550307,0.06282613945845257,0.10542058096886932,0.07250596170966564,0.03669773113277909,0.06775905296613513,0.07651170692583843,0.07193830598734186,0.0563395857917191,0.02340842485629852,0.05489368538448002,0.03589902491337715,0.16932473406229462,0.005764528541853527,0.12217095855534685,0.09098143498515089,0.1489715532450563,0.1298441096655733,0.06078766096936113,0.29620888943021956,0.15917632455705116,0.10924312548236179,0.1390926341890121,0.10542058096886923,0.10435765605168465,0.09268655590879528,0.20821754857785538,0.02236796378038357,0.2084700069094786,1.0,0.05318914660670354,0.04919662020092878,0.0082479298433895,0.22491634032952565,0.07829429645102584,0.184875750733129,0.08733228125725646,0.06332141416912442,0.12122392088323336,0.0843411968834845,0.0932990770033197,0.0005259822389105785,0.03622512540575159,0.08329764455273413,0.00210540502555566,0.12150057719288772,0.10450784517710944,0.11162059400544999,0.08094844252029665,0.08896920495898208,0.21528450355380452,0.23730167903771973,0.013450096529763299,0.037863266073477356,0.13086893022558313,0.019244951006869838
Shipping.Benefit,0.13455038813842402,0.10684452991686512,0.059086433015525554,0.07988020185187229,0.03953665859698389,0.007793490020780434,0.08686084855152998,0.09238542478088303,0.06433630288420636,0.13623020556324303,0.08599875954199046,0.012457488265483764,0.01588837088275486,0.057691923797365915,0.09127978069179124,0.09696235161522145,0.0006859620607620057,0.05951515919031088,0.020930857959300452,0.1495301595733554,0.007215497980714499,0.15954172949351755,0.13711082533089908,0.13000366770533395,0.04173207706529771,0.011542173335358103,0.05769192379736594,0.09187872946351558,0.015710571575549424,0.19199449789353631,0.026718951917088105,0.1451464367266708,0.16642123186802213,0.08399209486166008,0.26037359317216385,0.1446993407806234,0.015786554366540223,0.08599638255103799,0.08656863889079087,0.014666485781124143,0.1399635001723527,0.060300947410256545,0.0699681301977217,0.010568531671611786,0.12650021475010942,0.12556608560355143,0.2868691080602022,0.05318914660670354,1.0,0.09217031513756474,0.042883458409752016,0.028932566996736,0.15898646253554943,0.13720147583371556,0.061577997520921156,0.1099238906190069,0.1707308747599563,0.0006859620607620007,0.012608233431845169,0.037751110001421534,0.12382296919800215,0.11650007691024938,0.04918934612329058,0.06891228356887227,0.06078988818791767,0.09364428898417741,0.03485899850030048,0.0517311943867256,0.1586829418836973,0.15839639321313148,0.048465233559564516,0.0355943782313239,0.14915523316788531,0.015056056775675062
Price.Information,0.009248614809667969,0.017566513609424905,0.095235444442354,0.0538240778615712,0.07182809843345797,0.03315165524427992,0.13374434107507074,0.06743083693110417,0.05052649010919505,0.024723268317768055,0.0381647874035274,0.006736168966279343,0.026110992292210894,0.031807583373104124,0.07463884430176566,0.04539897530764532,0.08314834623409234,0.02448015875781007,0.08671499020919132,0.15727034834903308,0.013469997241870155,0.07255682621615854,0.15087479012014482,0.05597354526071887,0.027825150158251755,0.03389054142945391,0.031195899077467445,0.14576782966537682,0.08300881860736672,0.18781559902558007,0.052604832397298726,0.09780111880779917,0.16104347912046083,0.13803283909490371,0.07496222176137404,0.05546683274210625,0.04442361897116032,0.043100453981057975,0.17712072707019985,0.03745027159527057,0.08382840590811272,0.03437171709994465,0.17866075882269644,0.06542973167198352,0.039046586534089454,0.09987472235540941,0.2176497853560255,0.04919662020092878,0.09217031513756474,1.0,0.006027586632232484,0.16340103274868237,0.016790849572874,0.07219954783595711,0.029439620104339384,0.09345197996375353,0.015414147826973172,0.07603900808024798,0.08681181465618326,0.06637095814443256,0.06588965585363084,0.006817681779281368,0.005475859575789625,0.06881179409016601,0.041495460217666494,0.05202214861076596,0.1409919527082493,0.09504112151801702,0.13711059583209625,0.1248345984125179,0.006086009941151246,0.0764731049092548,0.029778551611452386,0.0724687454468497
